RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,period_date,home_value
3264,2519,Yellow Medicine County,county,MN,MN,,27,173,11/30/2005,
2826,2542,Pipestone County,county,MN,MN,,27,117,11/30/2005,
2411,2559,Marshall County,county,MN,MN,,27,89,11/30/2005,
2904,2607,Clearwater County,county,MN,MN,,27,29,11/30/2005,
1249,2644,Murray County,county,MN,MN,,27,101,11/30/2005,
3212,2757,Lac Qui Parle County,county,MN,MN,,27,73,11/30/2005,
1269,2775,Norman County,county,MN,MN,,27,107,11/30/2005,
1493,2776,Wilkin County,county,MN,MN,"Wahpeton, ND-MN",27,167,11/30/2005,
535,2811,Grant County,county,MN,MN,,27,51,11/30/2005,
1871,2842,Lincoln County,county,MN,MN,,27,81,11/30/2005,
140,2850,Cook County,county,MN,MN,,27,31,11/30/2005,
2398,2865,Mahnomen County,county,MN,MN,,27,87,11/30/2005,
2630,2892,Big Stone County,county,MN,MN,,27,11,11/30/2005,
1841,2951,Kittson County,county,MN,MN,,27,69,11/30/2005,
2497,2974,Red Lake County,county,MN,MN,,27,125,11/30/2005,
3275,2981,Lake of the Woods County,county,MN,MN,,27,77,11/30/2005,
2580,3016,Traverse County,county,MN,MN,,27,155,11/30/2005,
2339,32,Hennepin County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,53,12/31/2005,254108.12409881284
1349,126,Ramsey County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,123,12/31/2005,219829.6996790263
971,162,Dakota County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,37,12/31/2005,254747.8258450096
373,198,Anoka County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,3,12/31/2005,222960.88631360748
3061,264,Washington County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,163,12/31/2005,281267.2484244129
3129,340,Saint Louis County,county,MN,MN,"Duluth, MN-WI",27,137,12/31/2005,123604.96022099128
1951,415,Olmsted County,county,MN,MN,"Rochester, MN",27,109,12/31/2005,162041.01581169854
2037,426,Stearns County,county,MN,MN,"St. Cloud, MN",27,145,12/31/2005,186757.24030802367
711,450,Scott County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,139,12/31/2005,288242.0991162564
1500,469,Wright County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,171,12/31/2005,245301.24540673857
924,579,Carver County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,19,12/31/2005,333231.8541003654
2846,630,Sherburne County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,141,12/31/2005,239744.7084650735
2891,788,Blue Earth County,county,MN,MN,"Mankato, MN",27,13,12/31/2005,
304,813,Rice County,county,MN,MN,"Faribault-Northfield, MN",27,131,12/31/2005,195833.1096092296
2675,823,Crow Wing County,county,MN,MN,"Brainerd, MN",27,35,12/31/2005,
125,834,Clay County,county,MN,MN,"Fargo, ND-MN",27,27,12/31/2005,
2992,886,Otter Tail County,county,MN,MN,"Fergus Falls, MN",27,111,12/31/2005,
1615,920,Chisago County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,25,12/31/2005,196212.7945163379
1498,1002,Winona County,county,MN,MN,"Winona, MN",27,169,12/31/2005,
1727,1044,Goodhue County,county,MN,MN,"Red Wing, MN",27,49,12/31/2005,175417.43335260093
2139,1066,Beltrami County,county,MN,MN,"Bemidji, MN",27,7,12/31/2005,
1113,1089,Itasca County,county,MN,MN,"Grand Rapids, MN",27,61,12/31/2005,142440.0059131461
2762,1122,Kandiyohi County,county,MN,MN,"Willmar, MN",27,67,12/31/2005,168909.24666409005
867,1174,Benton County,county,MN,MN,"St. Cloud, MN",27,9,12/31/2005,170019.7200394794
1111,1190,Isanti County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,59,12/31/2005,158080.58328652728
652,1203,Mower County,county,MN,MN,"Austin, MN",27,99,12/31/2005,101114.92624396645
1674,1229,Douglas County,county,MN,MN,"Alexandria, MN",27,41,12/31/2005,194811.2811
1399,1267,Steele County,county,MN,MN,"Owatonna, MN",27,147,12/31/2005,
1189,1292,McLeod County,county,MN,MN,"Hutchinson, MN",27,85,12/31/2005,144604.60940654235
1588,1307,Carlton County,county,MN,MN,"Duluth, MN-WI",27,17,12/31/2005,
862,1333,Becker County,county,MN,MN,,27,5,12/31/2005,
2456,1355,Nicollet County,county,MN,MN,"Mankato, MN",27,103,12/31/2005,184618.9428207008
2446,1371,Morrison County,county,MN,MN,,27,97,12/31/2005,145927.88818353834
288,1429,Polk County,county,MN,MN,"Grand Forks, ND-MN",27,119,12/31/2005,
2295,1448,Freeborn County,county,MN,MN,"Albert Lea, MN",27,47,12/31/2005,
111,1474,Cass County,county,MN,MN,"Brainerd, MN",27,21,12/31/2005,
282,1494,Pine County,county,MN,MN,,27,115,12/31/2005,
2389,1510,Le Sueur County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,79,12/31/2005,
2965,1592,Mille Lacs County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,95,12/31/2005,
405,1612,Brown County,county,MN,MN,"New Ulm, MN",27,15,12/31/2005,
248,1627,Lyon County,county,MN,MN,"Marshall, MN",27,83,12/31/2005,
320,1639,Todd County,county,MN,MN,,27,153,12/31/2005,138244.9220486041
1193,1720,Meeker County,county,MN,MN,,27,93,12/31/2005,
1268,1765,Nobles County,county,MN,MN,"Worthington, MN",27,105,12/31/2005,
2064,1803,Wabasha County,county,MN,MN,"Rochester, MN",27,157,12/31/2005,
1786,1813,Hubbard County,county,MN,MN,,27,57,12/31/2005,165829.5708875847
2263,1815,Fillmore County,county,MN,MN,"Rochester, MN",27,45,12/31/2005,162618.45194717904
483,1830,Dodge County,county,MN,MN,"Rochester, MN",27,39,12/31/2005,
1179,1874,Martin County,county,MN,MN,"Fairmont, MN",27,91,12/31/2005,
1484,1933,Waseca County,county,MN,MN,,27,161,12/31/2005,
1783,1941,Houston County,county,MN,MN,"La Crosse-Onalaska, WI-MN",27,55,12/31/2005,
1831,2098,Kanabec County,county,MN,MN,,27,65,12/31/2005,126806.8491620278
822,2112,Aitkin County,county,MN,MN,,27,1,12/31/2005,
1995,2133,Redwood County,county,MN,MN,,27,127,12/31/2005,
1359,2138,Roseau County,county,MN,MN,,27,135,12/31/2005,
1390,2158,Sibley County,county,MN,MN,,27,143,12/31/2005,
2498,2172,Renville County,county,MN,MN,,27,129,12/31/2005,
2996,2219,Pennington County,county,MN,MN,,27,113,12/31/2005,
1463,2223,Wadena County,county,MN,MN,,27,159,12/31/2005,
2697,2231,Faribault County,county,MN,MN,,27,43,12/31/2005,
2200,2310,Chippewa County,county,MN,MN,,27,23,12/31/2005,
3098,2342,Koochiching County,county,MN,MN,,27,71,12/31/2005,
2906,2386,Cottonwood County,county,MN,MN,,27,33,12/31/2005,
2595,2408,Watonwan County,county,MN,MN,,27,165,12/31/2005,
298,2409,Pope County,county,MN,MN,,27,121,12/31/2005,
223,2430,Lake County,county,MN,MN,"Duluth, MN-WI",27,75,12/31/2005,
1803,2484,Jackson County,county,MN,MN,,27,63,12/31/2005,
740,2505,Swift County,county,MN,MN,,27,151,12/31/2005,
306,2509,Rock County,county,MN,MN,,27,133,12/31/2005,125963.3041498394
2041,2512,Stevens County,county,MN,MN,,27,149,12/31/2005,
3264,2519,Yellow Medicine County,county,MN,MN,,27,173,12/31/2005,
2826,2542,Pipestone County,county,MN,MN,,27,117,12/31/2005,
2411,2559,Marshall County,county,MN,MN,,27,89,12/31/2005,
2904,2607,Clearwater County,county,MN,MN,,27,29,12/31/2005,
1249,2644,Murray County,county,MN,MN,,27,101,12/31/2005,
3212,2757,Lac Qui Parle County,county,MN,MN,,27,73,12/31/2005,
1269,2775,Norman County,county,MN,MN,,27,107,12/31/2005,
1493,2776,Wilkin County,county,MN,MN,"Wahpeton, ND-MN",27,167,12/31/2005,
535,2811,Grant County,county,MN,MN,,27,51,12/31/2005,
1871,2842,Lincoln County,county,MN,MN,,27,81,12/31/2005,
140,2850,Cook County,county,MN,MN,,27,31,12/31/2005,
2398,2865,Mahnomen County,county,MN,MN,,27,87,12/31/2005,
2630,2892,Big Stone County,county,MN,MN,,27,11,12/31/2005,
1841,2951,Kittson County,county,MN,MN,,27,69,12/31/2005,
2497,2974,Red Lake County,county,MN,MN,,27,125,12/31/2005,
3275,2981,Lake of the Woods County,county,MN,MN,,27,77,12/31/2005,
2580,3016,Traverse County,county,MN,MN,,27,155,12/31/2005,
2339,32,Hennepin County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,53,1/31/2006,254776.4355049311
1349,126,Ramsey County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,123,1/31/2006,219508.27596575412
971,162,Dakota County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,37,1/31/2006,254926.19193143552
373,198,Anoka County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,3,1/31/2006,223915.6303057908
3061,264,Washington County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,163,1/31/2006,281912.9257909209
3129,340,Saint Louis County,county,MN,MN,"Duluth, MN-WI",27,137,1/31/2006,124444.17152509096
1951,415,Olmsted County,county,MN,MN,"Rochester, MN",27,109,1/31/2006,162269.37026183633
2037,426,Stearns County,county,MN,MN,"St. Cloud, MN",27,145,1/31/2006,186324.70717398636
711,450,Scott County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,139,1/31/2006,289434.9454027176
1500,469,Wright County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,171,1/31/2006,246361.90607492207
924,579,Carver County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,19,1/31/2006,334359.456
2846,630,Sherburne County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,141,1/31/2006,241443.58470225785
2891,788,Blue Earth County,county,MN,MN,"Mankato, MN",27,13,1/31/2006,
304,813,Rice County,county,MN,MN,"Faribault-Northfield, MN",27,131,1/31/2006,196322.20355419625
2675,823,Crow Wing County,county,MN,MN,"Brainerd, MN",27,35,1/31/2006,
125,834,Clay County,county,MN,MN,"Fargo, ND-MN",27,27,1/31/2006,
2992,886,Otter Tail County,county,MN,MN,"Fergus Falls, MN",27,111,1/31/2006,
1615,920,Chisago County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,25,1/31/2006,197124.4738492073
1498,1002,Winona County,county,MN,MN,"Winona, MN",27,169,1/31/2006,
1727,1044,Goodhue County,county,MN,MN,"Red Wing, MN",27,49,1/31/2006,176067.70008118954
2139,1066,Beltrami County,county,MN,MN,"Bemidji, MN",27,7,1/31/2006,
1113,1089,Itasca County,county,MN,MN,"Grand Rapids, MN",27,61,1/31/2006,143217.11848984903
2762,1122,Kandiyohi County,county,MN,MN,"Willmar, MN",27,67,1/31/2006,169631.44290751903
867,1174,Benton County,county,MN,MN,"St. Cloud, MN",27,9,1/31/2006,170440.84341602967
1111,1190,Isanti County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,59,1/31/2006,158682.9897944349
652,1203,Mower County,county,MN,MN,"Austin, MN",27,99,1/31/2006,101270.14940686214
1674,1229,Douglas County,county,MN,MN,"Alexandria, MN",27,41,1/31/2006,195474.93984473264
1399,1267,Steele County,county,MN,MN,"Owatonna, MN",27,147,1/31/2006,
1189,1292,McLeod County,county,MN,MN,"Hutchinson, MN",27,85,1/31/2006,145230.39470350635
1588,1307,Carlton County,county,MN,MN,"Duluth, MN-WI",27,17,1/31/2006,
862,1333,Becker County,county,MN,MN,,27,5,1/31/2006,
2456,1355,Nicollet County,county,MN,MN,"Mankato, MN",27,103,1/31/2006,185084.95969078277
2446,1371,Morrison County,county,MN,MN,,27,97,1/31/2006,146877.51060405793
288,1429,Polk County,county,MN,MN,"Grand Forks, ND-MN",27,119,1/31/2006,
2295,1448,Freeborn County,county,MN,MN,"Albert Lea, MN",27,47,1/31/2006,
111,1474,Cass County,county,MN,MN,"Brainerd, MN",27,21,1/31/2006,
282,1494,Pine County,county,MN,MN,,27,115,1/31/2006,
2389,1510,Le Sueur County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,79,1/31/2006,
2965,1592,Mille Lacs County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,95,1/31/2006,
405,1612,Brown County,county,MN,MN,"New Ulm, MN",27,15,1/31/2006,
248,1627,Lyon County,county,MN,MN,"Marshall, MN",27,83,1/31/2006,
320,1639,Todd County,county,MN,MN,,27,153,1/31/2006,138642.69106678854
1193,1720,Meeker County,county,MN,MN,,27,93,1/31/2006,
1268,1765,Nobles County,county,MN,MN,"Worthington, MN",27,105,1/31/2006,
2064,1803,Wabasha County,county,MN,MN,"Rochester, MN",27,157,1/31/2006,
1786,1813,Hubbard County,county,MN,MN,,27,57,1/31/2006,166478.44566357194
2263,1815,Fillmore County,county,MN,MN,"Rochester, MN",27,45,1/31/2006,163072.8317
483,1830,Dodge County,county,MN,MN,"Rochester, MN",27,39,1/31/2006,
1179,1874,Martin County,county,MN,MN,"Fairmont, MN",27,91,1/31/2006,
1484,1933,Waseca County,county,MN,MN,,27,161,1/31/2006,
1783,1941,Houston County,county,MN,MN,"La Crosse-Onalaska, WI-MN",27,55,1/31/2006,
1831,2098,Kanabec County,county,MN,MN,,27,65,1/31/2006,126983.73892503
822,2112,Aitkin County,county,MN,MN,,27,1,1/31/2006,
1995,2133,Redwood County,county,MN,MN,,27,127,1/31/2006,
1359,2138,Roseau County,county,MN,MN,,27,135,1/31/2006,
1390,2158,Sibley County,county,MN,MN,,27,143,1/31/2006,
2498,2172,Renville County,county,MN,MN,,27,129,1/31/2006,
2996,2219,Pennington County,county,MN,MN,,27,113,1/31/2006,
1463,2223,Wadena County,county,MN,MN,,27,159,1/31/2006,
2697,2231,Faribault County,county,MN,MN,,27,43,1/31/2006,
2200,2310,Chippewa County,county,MN,MN,,27,23,1/31/2006,
3098,2342,Koochiching County,county,MN,MN,,27,71,1/31/2006,
2906,2386,Cottonwood County,county,MN,MN,,27,33,1/31/2006,
2595,2408,Watonwan County,county,MN,MN,,27,165,1/31/2006,
298,2409,Pope County,county,MN,MN,,27,121,1/31/2006,
223,2430,Lake County,county,MN,MN,"Duluth, MN-WI",27,75,1/31/2006,
1803,2484,Jackson County,county,MN,MN,,27,63,1/31/2006,
740,2505,Swift County,county,MN,MN,,27,151,1/31/2006,
306,2509,Rock County,county,MN,MN,,27,133,1/31/2006,126282.49653322618
2041,2512,Stevens County,county,MN,MN,,27,149,1/31/2006,
3264,2519,Yellow Medicine County,county,MN,MN,,27,173,1/31/2006,
2826,2542,Pipestone County,county,MN,MN,,27,117,1/31/2006,
2411,2559,Marshall County,county,MN,MN,,27,89,1/31/2006,
2904,2607,Clearwater County,county,MN,MN,,27,29,1/31/2006,
1249,2644,Murray County,county,MN,MN,,27,101,1/31/2006,
3212,2757,Lac Qui Parle County,county,MN,MN,,27,73,1/31/2006,
1269,2775,Norman County,county,MN,MN,,27,107,1/31/2006,
1493,2776,Wilkin County,county,MN,MN,"Wahpeton, ND-MN",27,167,1/31/2006,
535,2811,Grant County,county,MN,MN,,27,51,1/31/2006,
1871,2842,Lincoln County,county,MN,MN,,27,81,1/31/2006,
140,2850,Cook County,county,MN,MN,,27,31,1/31/2006,
2398,2865,Mahnomen County,county,MN,MN,,27,87,1/31/2006,
2630,2892,Big Stone County,county,MN,MN,,27,11,1/31/2006,
1841,2951,Kittson County,county,MN,MN,,27,69,1/31/2006,
2497,2974,Red Lake County,county,MN,MN,,27,125,1/31/2006,
3275,2981,Lake of the Woods County,county,MN,MN,,27,77,1/31/2006,
2580,3016,Traverse County,county,MN,MN,,27,155,1/31/2006,
2339,32,Hennepin County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,53,2/28/2006,255309.01211419897
1349,126,Ramsey County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,123,2/28/2006,218629.96379610096
971,162,Dakota County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,37,2/28/2006,255001.6879835649
373,198,Anoka County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,3,2/28/2006,224858.09387639945
3061,264,Washington County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,163,2/28/2006,282582.5186217269
3129,340,Saint Louis County,county,MN,MN,"Duluth, MN-WI",27,137,2/28/2006,125467.6355875348
1951,415,Olmsted County,county,MN,MN,"Rochester, MN",27,109,2/28/2006,162579.87090588227
2037,426,Stearns County,county,MN,MN,"St. Cloud, MN",27,145,2/28/2006,185748.17664394632
711,450,Scott County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,139,2/28/2006,290514.576
1500,469,Wright County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,171,2/28/2006,247471.963556104
924,579,Carver County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,19,2/28/2006,335311.36292925896
2846,630,Sherburne County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,141,2/28/2006,242896.9414483336
2891,788,Blue Earth County,county,MN,MN,"Mankato, MN",27,13,2/28/2006,
304,813,Rice County,county,MN,MN,"Faribault-Northfield, MN",27,131,2/28/2006,196475.74680508967
2675,823,Crow Wing County,county,MN,MN,"Brainerd, MN",27,35,2/28/2006,
125,834,Clay County,county,MN,MN,"Fargo, ND-MN",27,27,2/28/2006,
2992,886,Otter Tail County,county,MN,MN,"Fergus Falls, MN",27,111,2/28/2006,
1615,920,Chisago County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,25,2/28/2006,197762.5806
1498,1002,Winona County,county,MN,MN,"Winona, MN",27,169,2/28/2006,
1727,1044,Goodhue County,county,MN,MN,"Red Wing, MN",27,49,2/28/2006,176711.13830877736
2139,1066,Beltrami County,county,MN,MN,"Bemidji, MN",27,7,2/28/2006,
1113,1089,Itasca County,county,MN,MN,"Grand Rapids, MN",27,61,2/28/2006,143719.61535555497
2762,1122,Kandiyohi County,county,MN,MN,"Willmar, MN",27,67,2/28/2006,170191.90545573478
867,1174,Benton County,county,MN,MN,"St. Cloud, MN",27,9,2/28/2006,170676.85868549426
1111,1190,Isanti County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,59,2/28/2006,159101.68986081055
652,1203,Mower County,county,MN,MN,"Austin, MN",27,99,2/28/2006,101308.97597935922
1674,1229,Douglas County,county,MN,MN,"Alexandria, MN",27,41,2/28/2006,195648.8158347353
1399,1267,Steele County,county,MN,MN,"Owatonna, MN",27,147,2/28/2006,
1189,1292,McLeod County,county,MN,MN,"Hutchinson, MN",27,85,2/28/2006,145647.04040444086
1588,1307,Carlton County,county,MN,MN,"Duluth, MN-WI",27,17,2/28/2006,
862,1333,Becker County,county,MN,MN,,27,5,2/28/2006,
2456,1355,Nicollet County,county,MN,MN,"Mankato, MN",27,103,2/28/2006,185297.3371374044
2446,1371,Morrison County,county,MN,MN,,27,97,2/28/2006,147299.47586327285
288,1429,Polk County,county,MN,MN,"Grand Forks, ND-MN",27,119,2/28/2006,
2295,1448,Freeborn County,county,MN,MN,"Albert Lea, MN",27,47,2/28/2006,
111,1474,Cass County,county,MN,MN,"Brainerd, MN",27,21,2/28/2006,
282,1494,Pine County,county,MN,MN,,27,115,2/28/2006,
2389,1510,Le Sueur County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,79,2/28/2006,
2965,1592,Mille Lacs County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,95,2/28/2006,
405,1612,Brown County,county,MN,MN,"New Ulm, MN",27,15,2/28/2006,
248,1627,Lyon County,county,MN,MN,"Marshall, MN",27,83,2/28/2006,
320,1639,Todd County,county,MN,MN,,27,153,2/28/2006,138821.1893653884
1193,1720,Meeker County,county,MN,MN,,27,93,2/28/2006,
1268,1765,Nobles County,county,MN,MN,"Worthington, MN",27,105,2/28/2006,
2064,1803,Wabasha County,county,MN,MN,"Rochester, MN",27,157,2/28/2006,
1786,1813,Hubbard County,county,MN,MN,,27,57,2/28/2006,166863.54463480762
2263,1815,Fillmore County,county,MN,MN,"Rochester, MN",27,45,2/28/2006,163307.89522803688
483,1830,Dodge County,county,MN,MN,"Rochester, MN",27,39,2/28/2006,
1179,1874,Martin County,county,MN,MN,"Fairmont, MN",27,91,2/28/2006,
1484,1933,Waseca County,county,MN,MN,,27,161,2/28/2006,
1783,1941,Houston County,county,MN,MN,"La Crosse-Onalaska, WI-MN",27,55,2/28/2006,
1831,2098,Kanabec County,county,MN,MN,,27,65,2/28/2006,126927.6905087158
822,2112,Aitkin County,county,MN,MN,,27,1,2/28/2006,
1995,2133,Redwood County,county,MN,MN,,27,127,2/28/2006,
1359,2138,Roseau County,county,MN,MN,,27,135,2/28/2006,
1390,2158,Sibley County,county,MN,MN,,27,143,2/28/2006,
2498,2172,Renville County,county,MN,MN,,27,129,2/28/2006,
2996,2219,Pennington County,county,MN,MN,,27,113,2/28/2006,
1463,2223,Wadena County,county,MN,MN,,27,159,2/28/2006,
2697,2231,Faribault County,county,MN,MN,,27,43,2/28/2006,
2200,2310,Chippewa County,county,MN,MN,,27,23,2/28/2006,
3098,2342,Koochiching County,county,MN,MN,,27,71,2/28/2006,
2906,2386,Cottonwood County,county,MN,MN,,27,33,2/28/2006,
2595,2408,Watonwan County,county,MN,MN,,27,165,2/28/2006,
298,2409,Pope County,county,MN,MN,,27,121,2/28/2006,
223,2430,Lake County,county,MN,MN,"Duluth, MN-WI",27,75,2/28/2006,
1803,2484,Jackson County,county,MN,MN,,27,63,2/28/2006,
740,2505,Swift County,county,MN,MN,,27,151,2/28/2006,
306,2509,Rock County,county,MN,MN,,27,133,2/28/2006,126349.6700940507
2041,2512,Stevens County,county,MN,MN,,27,149,2/28/2006,
3264,2519,Yellow Medicine County,county,MN,MN,,27,173,2/28/2006,
2826,2542,Pipestone County,county,MN,MN,,27,117,2/28/2006,
2411,2559,Marshall County,county,MN,MN,,27,89,2/28/2006,
2904,2607,Clearwater County,county,MN,MN,,27,29,2/28/2006,
1249,2644,Murray County,county,MN,MN,,27,101,2/28/2006,
3212,2757,Lac Qui Parle County,county,MN,MN,,27,73,2/28/2006,
1269,2775,Norman County,county,MN,MN,,27,107,2/28/2006,
1493,2776,Wilkin County,county,MN,MN,"Wahpeton, ND-MN",27,167,2/28/2006,
535,2811,Grant County,county,MN,MN,,27,51,2/28/2006,
1871,2842,Lincoln County,county,MN,MN,,27,81,2/28/2006,
140,2850,Cook County,county,MN,MN,,27,31,2/28/2006,
2398,2865,Mahnomen County,county,MN,MN,,27,87,2/28/2006,
2630,2892,Big Stone County,county,MN,MN,,27,11,2/28/2006,
1841,2951,Kittson County,county,MN,MN,,27,69,2/28/2006,
2497,2974,Red Lake County,county,MN,MN,,27,125,2/28/2006,
3275,2981,Lake of the Woods County,county,MN,MN,,27,77,2/28/2006,
2580,3016,Traverse County,county,MN,MN,,27,155,2/28/2006,
2339,32,Hennepin County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,53,3/31/2006,255932.9649
1349,126,Ramsey County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,123,3/31/2006,217917.31087393765
971,162,Dakota County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,37,3/31/2006,254871.180231022
373,198,Anoka County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,3,3/31/2006,225381.94869822636
